m/z	intensity
1750.489627	72
1750.514496	64.3922
1750.539365	62.902
1750.564234	65.2549
1750.589103	75.451
1750.613973	87.6078
1750.638843	93.0196
1750.663713	91.7647
1750.688583	92.2353
1750.713453	95.5294
1750.738323	105.647
1750.763194	109.255
1750.788065	111.765
1750.812936	106.275
1750.837807	109.961
1750.862678	115.922
1750.88755	113.647
1750.912421	116.627
1750.937293	118.98
1750.962165	115.294
1750.987037	106.98
1751.01191	99.6863
1751.036782	100.471
1751.061655	107.373
1751.086528	105.098
1751.111401	90.3529
1751.136274	86.9804
1751.161148	92.7059
1751.186021	89.0196
1751.210895	84.8627
1751.235769	79.2941
1751.260643	83.1373
1751.285518	85.3333
1751.310392	83.8431
1751.335267	86.4314
1751.360142	79.2941
1751.385017	73.0196
1751.409892	67.7647
1751.434767	75.451
1751.459643	74.3529
1751.484519	77.7255
1751.509395	72.9412
1751.534271	78.5882
1751.559147	80.0784
1751.584023	78.1961
1751.6089	77.098
1751.633777	77.098
1751.658654	76.8627
1751.683531	84.2353
1751.708408	98.6667
1751.733286	105.49
1751.758163	105.961
1751.783041	112.078
1751.807919	122.118
1751.832798	129.49
1751.857676	122.431
1751.882554	115.608
1751.907433	104
1751.932312	103.373
1751.957191	103.608
1751.982071	111.608
1752.00695	104.157
1752.03183	95.6863
1752.056709	91.2941
1752.081589	86.9804
1752.10647	87.2941
1752.13135	88.3137
1752.15623	87.451
1752.181111	83.1373
1752.205992	86.7451
1752.230873	86.1961
1752.255754	81.1765
1752.280636	78.8235
1752.305517	79.451
1752.330399	76
1752.355281	72.4706
1752.380163	74.6667
1752.405045	74.902
1752.429928	74.5882
1752.45481	69.5686
1752.479693	65.4902
1752.504576	64.549
1752.529459	62.6667
1752.554343	66.8235
1752.579226	73.8824
1752.60411	74.3529
1752.628994	72.549
1752.653878	76
1752.678762	80.4706
1752.703646	89.7255
1752.728531	98.0392
1752.753416	102.824
1752.778301	102.824
1752.803186	99.8431
1752.828071	99.6863
1752.852956	98.5098
1752.877842	101.02
1752.902728	98.8235
1752.927614	96.1569
1752.9525	88.0784
1752.977386	84.4706
1753.002273	78.902
1753.027159	80.3137
1753.052046	81.2549
1753.076933	84.3137
1753.101821	83.8431
1753.126708	84
1753.151596	79.2941
1753.176483	80.8627
1753.201371	84.4706
1753.226259	87.0588
1753.251148	87.6078
1753.276036	77.2549
1753.300925	70.2745
1753.325814	75.8431
1753.350703	74.8235
1753.375592	76
1753.400481	73.3333
1753.425371	73.4902
1753.45026	74.2745
1753.47515	76.2353
1753.50004	79.8431
1753.52493	76
1753.549821	71.6863
1753.574711	77.0196
1753.599602	76.9412
1753.624493	78.0392
1753.649384	79.8431
1753.674276	87.2941
1753.699167	103.059
1753.724059	119.059
1753.74895	126.98
1753.773842	132.784
1753.798735	125.176
1753.823627	113.647
1753.848519	105.647
1753.873412	107.373
1753.898305	115.608
1753.923198	113.255
1753.948091	112.784
1753.972985	109.961
1753.997878	101.961
1754.022772	90.4314
1754.047666	91.5294
1754.07256	93.6471
1754.097454	85.2549
1754.122349	76.0784
1754.147244	76.0784
1754.172138	81.8039
1754.197033	84.6275
1754.221929	86.5098
1754.246824	83.6078
1754.271719	84.8627
1754.296615	79.0588
1754.321511	74.7451
1754.346407	68.4706
1754.371303	73.8824
1754.3962	76.6275
1754.421096	74.6667
1754.445993	73.5686
1754.47089	70.1177
1754.495787	68.9412
1754.520684	72.9412
1754.545582	69.7255
1754.57048	66.7451
1754.595377	68.1569
1754.620275	74.1961
1754.645174	76.4706
1754.670072	80.9412
1754.69497	90.8235
1754.719869	104.627
1754.744768	118.667
1754.769667	125.412
1754.794566	129.49
1754.819466	124.471
1754.844365	118.196
1754.869265	109.412
1754.894165	109.647
1754.919065	111.451
1754.943965	110.667
1754.968866	102.588
1754.993767	92.1569
1755.018667	84
1755.043568	84.0784
1755.06847	78.5882
1755.093371	77.4902
1755.118272	81.1765
1755.143174	86.0392
1755.168076	86.4314
1755.192978	81.4902
1755.21788	85.098
1755.242783	85.5686
1755.267685	85.1765
1755.292588	75.0588
1755.317491	72.7843
1755.342394	75.9216
1755.367297	82.7451
1755.392201	79.451
1755.417105	77.7255
1755.442008	80.3137
1755.466912	81.8039
1755.491817	75.7647
1755.516721	67.7647
1755.541626	66.6667
1755.56653	74.4314
1755.591435	77.9608
1755.61634	77.7255
1755.641245	70.0392
1755.666151	75.0588
1755.691056	86.8235
1755.715962	101.176
1755.740868	119.765
1755.765774	136.314
1755.790681	135.137
1755.815587	128.627
1755.840494	123.294
1755.865401	123.608
1755.890308	116.392
1755.915215	106.51
1755.940122	97.2549
1755.96503	93.7255
1755.989937	93.5686
1756.014845	91.451
1756.039753	95.2157
1756.064662	97.4118
1756.08957	93.6471
1756.114479	82.8235
1756.139387	81.0196
1756.164296	85.098
1756.189206	88.8627
1756.214115	83.6078
1756.239024	79.7647
1756.263934	78.1177
1756.288844	77.2549
1756.313754	78.902
1756.338664	83.2941
1756.363574	78.1177
1756.388485	73.6471
1756.413396	66.9804
1756.438307	70.5882
1756.463218	77.3333
1756.488129	78.9804
1756.51304	78.902
1756.537952	73.1765
1756.562864	76.7843
1756.587776	78.902
1756.612688	75.9216
1756.6376	84.7059
1756.662513	100.078
1756.687425	116.627
1756.712338	131.294
1756.737251	130.902
1756.762164	126.118
1756.787078	116.941
1756.811991	115.451
1756.836905	121.725
1756.861819	125.804
1756.886733	116
1756.911647	112.235
1756.936562	107.137
1756.961476	101.098
1756.986391	97.6471
1757.011306	89.2549
1757.036221	85.8039
1757.061136	90.8235
1757.086052	85.4902
1757.110968	80.549
1757.135883	77.2549
1757.160799	86.8235
1757.185716	88.7059
1757.210632	86.902
1757.235549	83.3726
1757.260465	82.6667
1757.285382	84.1569
1757.310299	79.2941
1757.335217	78.1961
1757.360134	76
1757.385052	79.0588
1757.409969	81.9608
1757.434887	78.1961
1757.459805	72.1569
1757.484724	65.7255
1757.509642	63.3726
1757.534561	61.3333
1757.55948	65.098
1757.584399	69.098
1757.609318	78.1177
1757.634237	78.1177
1757.659157	80.2353
1757.684077	88.7059
1757.708997	103.608
1757.733917	117.647
1757.758837	132.314
1757.783757	137.882
1757.808678	138.353
1757.833599	132.314
1757.85852	121.412
1757.883441	112.314
1757.908362	114.902
1757.933284	107.843
1757.958205	94.1961
1757.983127	88.4706
1758.008049	93.2549
1758.032971	94.902
1758.057894	93.4902
1758.082816	86.3529
1758.107739	83.1373
1758.132662	80.3137
1758.157585	81.2549
1758.182508	81.8824
1758.207432	82.6667
1758.232355	76.3922
1758.257279	74.9804
1758.282203	77.098
1758.307127	82.0392
1758.332052	80.549
1758.356976	80.7059
1758.381901	73.4902
1758.406826	68.9412
1758.431751	69.5686
1758.456676	69.6471
1758.481601	65.9608
1758.506527	64.7059
1758.531453	61.8039
1758.556379	64.549
1758.581305	67.1373
1758.606231	70.6667
1758.631157	72.7843
1758.656084	79.5294
1758.681011	91.2941
1758.705938	99.7647
1758.730865	109.725
1758.755792	119.216
1758.78072	126.431
1758.805647	131.216
1758.830575	133.49
1758.855503	138.275
1758.880432	132.706
1758.90536	122.196
1758.930289	115.294
1758.955217	106.196
1758.980146	99.3726
1759.005075	97.7255
1759.030005	93.6471
1759.054934	95.3726
1759.079864	91.7647
1759.104793	87.6863
1759.129723	82.9804
1759.154654	80.6275
1759.179584	77.8824
1759.204514	79.5294
1759.229445	84
1759.254376	86.1961
1759.279307	89.4902
1759.304238	78.902
1759.32917	70.4314
1759.354101	73.8824
1759.379033	78.0392
1759.403965	78.8235
1759.428897	78.1961
1759.453829	72.1569
1759.478762	66.4314
1759.503694	75.2941
1759.528627	79.6078
1759.55356	76
1759.578493	73.4902
1759.603427	80.4706
1759.62836	92.4706
1759.653294	107.608
1759.678228	114.51
1759.703162	123.922
1759.728096	129.098
1759.75303	130.667
1759.777965	131.922
1759.8029	138.431
1759.827835	142.431
1759.85277	136.784
1759.877705	129.098
1759.90264	126.745
1759.927576	123.294
1759.952512	109.647
1759.977448	96.0784
1760.002384	84.9412
1760.02732	90.6667
1760.052257	95.2941
1760.077194	94.4314
1760.10213	93.5686
1760.127067	103.373
1760.152005	107.137
1760.176942	99.6863
1760.20188	90.8235
1760.226817	86.5882
1760.251755	86.1961
1760.276693	85.0196
1760.301632	79.0588
1760.32657	72.549
1760.351509	70.1177
1760.376448	72.3922
1760.401387	74.1177
1760.426326	61.4118
1760.451265	59.1373
1760.476205	62.1176
1760.501144	65.6471
1760.526084	68.8627
1760.551024	76.7843
1760.575964	81.7255
1760.600905	90.5882
1760.625845	97.8824
1760.650786	101.255
1760.675727	103.686
1760.700668	111.765
1760.72561	116.941
1760.750551	122.588
1760.775493	130.745
1760.800434	144.078
1760.825376	151.294
1760.850319	144.314
1760.875261	134.196
1760.900203	128.471
1760.925146	123.608
1760.950089	113.961
1760.975032	101.02
1760.999975	97.7255
1761.024919	97.9608
1761.049862	103.922
1761.074806	102.431
1761.09975	102.902
1761.124694	93.098
1761.149638	97.3333
1761.174583	92.8627
1761.199528	87.8431
1761.224472	84.7059
1761.249417	82.5098
1761.274363	77.1765
1761.299308	77.8824
1761.324253	81.7255
1761.349199	80.7843
1761.374145	72
1761.399091	67.3726
1761.424037	77.1765
1761.448984	82.0392
1761.47393	82.5882
1761.498877	78.5882
1761.523824	75.451
1761.548771	76.9412
1761.573718	82.3529
1761.598666	89.8039
1761.623613	97.8824
1761.648561	114.588
1761.673509	123.922
1761.698457	135.373
1761.723406	137.569
1761.748354	141.02
1761.773303	140.706
1761.798252	145.49
1761.823201	145.882
1761.84815	153.098
1761.8731	158.039
1761.898049	155.373
1761.922999	160.627
1761.947949	150.98
1761.972899	118.196
1761.997849	101.255
1762.0228	95.451
1762.047751	97.1765
1762.072701	97.098
1762.097652	98.9804
1762.122604	106.824
1762.147555	106.98
1762.172506	96.8627
1762.197458	85.8039
1762.22241	83.7647
1762.247362	89.3333
1762.272314	95.7647
1762.297267	88.8627
1762.322219	85.3333
1762.347172	82.7451
1762.372125	81.1765
1762.397078	80.3922
1762.422031	78.6667
1762.446985	78.1961
1762.471939	78.7451
1762.496892	73.3333
1762.521846	74.3529
1762.546801	78.8235
1762.571755	82.0392
1762.59671	79.6863
1762.621664	81.7255
1762.646619	94.2745
1762.671574	110.902
1762.696529	122.039
1762.721485	123.765
1762.74644	121.098
1762.771396	114.275
1762.796352	118.196
1762.821308	123.529
1762.846265	143.686
1762.871221	159.216
1762.896178	169.412
1762.921135	156.941
1762.946092	147.686
1762.971049	132.549
1762.996006	118.196
1763.020964	102.51
1763.045921	95.8431
1763.070879	86.5098
1763.095837	83.1373
1763.120796	89.2549
1763.145754	95.3726
1763.170713	88.2353
1763.195671	85.4902
1763.22063	84.1569
1763.245589	86.4314
1763.270549	89.7255
1763.295508	96.7843
1763.320468	90.7451
1763.345428	77.1765
1763.370388	67.1373
1763.395348	64.0784
1763.420308	62.9804
1763.445269	71.0588
1763.47023	68.7843
1763.495191	72.3922
1763.520152	77.7255
1763.545113	80.9412
1763.570074	75.5294
1763.595036	81.4902
1763.619998	92.2353
1763.64496	103.529
1763.669922	102.98
1763.694884	107.216
1763.719847	117.647
1763.744809	134.039
1763.769772	135.216
1763.794735	134.431
1763.819698	134.039
1763.844662	149.725
1763.869625	167.373
1763.894589	183.451
1763.919553	181.804
1763.944517	181.647
1763.969481	160.941
1763.994446	128.314
1764.01941	100.314
1764.044375	91.0588
1764.06934	85.7255
1764.094305	93.5686
1764.11927	91.0588
1764.144236	88.549
1764.169202	86.7451
1764.194167	87.6863
1764.219133	82.6667
1764.2441	82.9804
1764.269066	85.4118
1764.294033	87.7647
1764.318999	86.5882
1764.343966	85.1765
1764.368933	82.3529
1764.3939	72
1764.418868	71.2941
1764.443836	71.2941
1764.468803	74.8235
1764.493771	71.9216
1764.518739	70.5882
1764.543708	71.9216
1764.568676	72.3137
1764.593645	69.7255
1764.618614	70.5098
1764.643583	79.6863
1764.668552	92.3922
1764.693521	103.843
1764.718491	111.922
1764.743461	115.373
1764.768431	116.392
1764.793401	123.294
1764.818371	125.255
1764.843341	127.059
1764.868312	130.039
1764.893283	136.941
1764.918254	140.235
1764.943225	138.431
1764.968196	122.118
1764.993168	105.569
1765.018139	86.1177
1765.043111	83.6078
1765.068083	84.3137
1765.093055	84.549
1765.118028	79.451
1765.143	80.7059
1765.167973	77.6471
1765.192946	77.098
1765.217919	77.2549
1765.242892	83.2941
1765.267866	86.1177
1765.292839	82.4314
1765.317813	78.1177
1765.342787	75.1373
1765.367761	73.1765
1765.392736	74.902
1765.41771	72.7059
1765.442685	76.7059
1765.46766	75.6078
1765.492635	73.5686
1765.51761	69.6471
1765.542585	71.451
1765.567561	68.549
1765.592537	63.3726
1765.617513	67.3726
1765.642489	70.902
1765.667465	75.451
1765.692441	83.8431
1765.717418	94.7451
1765.742395	106.824
1765.767372	111.686
1765.792349	111.765
1765.817326	122.275
1765.842304	133.176
1765.867281	132.784
1765.892259	127.373
1765.917237	121.725
1765.942215	117.569
1765.967194	106.902
1765.992172	104.314
1766.017151	98.5882
1766.04213	90.0392
1766.067109	85.4118
1766.092088	84.9412
1766.117068	87.5294
1766.142048	84.6275
1766.167027	84.7059
1766.192007	85.6471
1766.216987	84.9412
1766.241968	85.5686
1766.266948	80.3137
1766.291929	75.2157
1766.31691	79.2157
1766.341891	78.7451
1766.366872	76
1766.391854	72.3137
1766.416835	69.9608
1766.441817	61.7255
1766.466799	56.0784
1766.491781	55.8431
1766.516763	64.7059
1766.541746	75.451
1766.566728	78.4314
1766.591711	73.8824
1766.616694	73.0196
1766.641677	80.2353
1766.66666	80.3137
1766.691644	79.3726
1766.716628	81.1765
1766.741612	88.9412
1766.766596	98.4314
1766.79158	111.373
1766.816564	123.686
1766.841549	128.784
1766.866534	147.137
1766.891518	172.392
1766.916504	181.255
1766.941489	173.098
1766.966474	153.333
1766.99146	131.765
1767.016446	109.098
1767.041432	98.3529
1767.066418	88.549
1767.091404	82.2745
1767.116391	85.7255
1767.141377	85.7255
1767.166364	78.5098
1767.191351	76.3137
1767.216339	74.7451
1767.241326	85.5686
1767.266314	80.549
1767.291301	80.1569
1767.316289	77.5686
1767.341277	74.5882
1767.366266	69.5686
1767.391254	62.0392
1767.416243	57.8824
1767.441232	65.7255
1767.466221	71.5294
1767.49121	74.902
1767.516199	71.3726
1767.541189	66.8235
1767.566178	65.5686
1767.591168	70.0392
1767.616158	71.8431
1767.641148	74.1177
1767.666139	83.2157
1767.691129	87.6863
1767.71612	89.9608
1767.741111	95.1373
1767.766102	114.275
1767.791093	138.275
1767.816085	151.294
1767.841077	146.51
1767.866068	137.255
1767.89106	137.176
1767.916053	152.941
1767.941045	166.431
1767.966037	159.843
1767.99103	131.137
1768.016023	100.314
1768.041016	87.6078
1768.066009	87.451
1768.091003	94.902
1768.115996	95.2157
1768.14099	93.5686
1768.165984	86.2745
1768.190978	82.4314
1768.215972	85.8824
1768.240967	96.7059
1768.265961	94.5098
1768.290956	85.0196
1768.315951	78.3529
1768.340946	79.1373
1768.365942	72.8627
1768.390937	69.4118
1768.415933	70.5098
1768.440929	70.7451
1768.465925	70.5882
1768.490921	78.3529
1768.515918	81.9608
1768.540914	81.4118
1768.565911	74.0392
1768.590908	81.0196
1768.615905	82.9804
1768.640902	83.6863
1768.6659	86.1961
1768.690897	95.5294
1768.715895	105.882
1768.740893	118.118
1768.765891	123.529
1768.79089	129.098
1768.815888	138.667
1768.840887	150.667
1768.865886	158.98
1768.890885	156.235
1768.915884	142.902
1768.940884	137.098
1768.965883	145.725
1768.990883	137.49
1769.015883	123.294
1769.040883	107.529
1769.065883	95.5294
1769.090884	91.7647
1769.115884	87.2941
1769.140885	88.6275
1769.165886	86.5098
1769.190887	81.8824
1769.215889	81.4902
1769.24089	81.2549
1769.265892	77.4902
1769.290894	86.1961
1769.315896	89.1765
1769.340898	91.6863
1769.365901	83.5294
1769.390903	74.1961
1769.415906	68.549
1769.440909	71.6863
1769.465912	65.9608
1769.490915	66.2745
1769.515919	64.7843
1769.540922	69.9608
1769.565926	71.6863
1769.59093	72.3137
1769.615935	73.9608
1769.640939	76.4706
1769.665943	79.2157
1769.690948	82.8235
1769.715953	82.5882
1769.740958	92.3922
1769.765963	104.863
1769.790969	125.804
1769.815974	133.569
1769.84098	132.784
1769.865986	133.804
1769.890992	132.314
1769.915998	123.922
1769.941005	112.549
1769.966012	104.471
1769.991018	95.0588
1770.016025	97.1765
1770.041033	92.1569
1770.06604	87.0588
1770.091048	84.1569
1770.116055	88.2353
1770.141063	89.9608
1770.166071	90.7451
1770.191079	87.0588
1770.216088	85.8824
1770.241096	78.6667
1770.266105	76.9412
1770.291114	79.6078
1770.316123	79.0588
1770.341133	81.098
1770.366142	75.451
1770.391152	73.3333
1770.416162	73.1765
1770.441172	72.4706
1770.466182	71.2157
1770.491192	76.0784
1770.516203	71.2941
1770.541213	69.3333
1770.566224	74.5098
1770.591235	81.7255
1770.616247	80.3137
1770.641258	81.098
1770.66627	88.4706
1770.691282	94.1961
1770.716293	100.627
1770.741306	107.686
1770.766318	112.627
1770.79133	122.039
1770.816343	118.824
1770.841356	116.549
1770.866369	109.882
1770.891382	108.314
1770.916395	102.667
1770.941409	105.961
1770.966423	107.373
1770.991437	108.627
1771.016451	101.176
1771.041465	92.549
1771.066479	79.5294
1771.091494	82.8235
1771.116509	80.9412
1771.141524	82.8235
1771.166539	80.7843
1771.191554	79.8431
1771.21657	80.3922
1771.241585	80.8627
1771.266601	76.7843
1771.291617	74.5882
1771.316633	72.8627
1771.34165	76.2353
1771.366666	73.4118
1771.391683	76.3137
1771.4167	67.451
1771.441717	70.5098
1771.466734	70.7451
1771.491752	74.7451
1771.516769	72.6275
1771.541787	71.7647
1771.566805	70.3529
1771.591823	66.1961
1771.616842	60.9412
1771.64186	64.3137
